,@type,@context,name,numberOfRooms,url,floorSize.@type,floorSize.@context,floorSize.value,address.@type,address.@context,address.streetAddress,address.addressLocality,address.addressRegion,address.postalCode,geo.@type,geo.@context,geo.latitude,geo.longitude,Type:,Year built:,Heating:,Cooling:,Parking:,HOA:,Price/sqft:,listing_desc,Lot:,Interior details,Bedrooms: ,Bathrooms: ,Full bathrooms: ,3/4 bathrooms: ,1/2 bathrooms: ,Utilities / Green Energy Details,Internet and tv: ,Sunscore: ,Sun Number™:,1/4 bathrooms: ,Construction details
22,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: 'Hawthorne Vintage Plan, The Summit At Stonemill, Elizabethtown, PA 17022'}",{0: 4},{0: '/community/summit-at-stonemill/2081656640_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '3,405'}",{0: 'PostalAddress'},{0: 'http://schema.org'},"{0: 'Hawthorne Vintage Plan, The Summit at Stonemill'}",{0: 'Elizabethtown'},{0: 'PA'},{0: '17022'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.109898},{0: -76.630493},{0: 'Single Family'},{0: '2020'},{0: 'No Data'},{0: 'No Data'},{0: 'No Data'},,{0: '$124'},"{0: ""The Hawthorne is a 4 bed, 2.5 home featuring an open floorplan with 2-story Family Room, Breakfast Area, and Kitchen with island and walk-in pantry. The first floor also has a Dining Room, Living Room, and private Study. The Entry Area has a walk-in closet and leads to the 2-car Garage. Upstairs, the hallway overlooks the Family Room below. The Owner's Suite features 2 walk-in closets and a private full bath. 3 additional bedrooms with walk-in closets, a full bathroom, and Laundry Room complete the second floor. Unfinished Basement included.""}",{0: 'No Data'},{0: 'Bedrooms and bathrooms'},{0: '4'},{0: '3'},{0: '2'},{0: '0'},{0: '1'},,,,,,
23,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: 'Arcadia Vintage Plan, Bishop Woods, Elizabethtown, PA 17022'}",{0: 3},{0: '/community/bishop-woods/2089025632_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '1,982'}",{0: 'PostalAddress'},{0: 'http://schema.org'},"{0: 'Arcadia Vintage Plan, Bishop Woods'}",{0: 'Elizabethtown'},{0: 'PA'},{0: '17022'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.156046},{0: -76.659386},{0: 'Single Family'},{0: '2020'},{0: 'No Data'},{0: 'No Data'},{0: 'No Data'},,{0: '$218'},"{0: ""The Arcadia offers convenient single-floor living. An open floorplan showcases an eat-in Kitchen, Breakfast Area, Family Room, and formal Dining Room. The Owner's Suite has a full bath and spacious walk-in closet and is located next to the Laundry Room. 2 additional bedrooms and a full bath complete the home.""}",{0: 'No Data'},{0: 'Bedrooms and bathrooms'},{0: '3'},{0: '2'},{0: '2'},{0: '0'},{0: '0'},,,,,,
24,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: 'Tyler Plan, Creekside Meadows, Elizabethtown, PA 17022'}",{0: 3},{0: '/community/creekside-meadows/2089065103_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '2,386'}",{0: 'PostalAddress'},{0: 'http://schema.org'},"{0: 'Tyler Plan, Creekside Meadows'}",{0: 'Elizabethtown'},{0: 'PA'},{0: '17022'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.201221},{0: -76.643147},{0: 'Single Family'},{0: '2020'},{0: 'No Data'},{0: 'No Data'},{0: '2 spaces'},,{0: '$209'},"{0: ""If it's one-story living and entertaining you like.... This is the home for you! Inviting front porch and formal foyer to greet your guests. Spacious kitchen with island seating open to both family and dining room creates the ideal social gathering spot. Private owner's suite with bathroom and expansive closet with his and her space. (Pricing may reflect limited time savings/incentives. See Community Sales Manager for details.)""}",{0: 'No Data'},{0: 'Bedrooms and bathrooms'},{0: '3'},{0: '2'},{0: '2'},{0: '0'},{0: '0'},,,,,,
25,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: 'Samson Heritage Plan, The Summit At Stonemill, Elizabethtown, PA 17022'}",{0: 4},{0: '/community/summit-at-stonemill/2086089355_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '3,192'}",{0: 'PostalAddress'},{0: 'http://schema.org'},"{0: 'Samson Heritage Plan, The Summit at Stonemill'}",{0: 'Elizabethtown'},{0: 'PA'},{0: '17022'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.109898},{0: -76.630493},{0: 'Single Family'},{0: '2020'},{0: 'No Data'},{0: 'No Data'},{0: 'No Data'},,{0: '$142'},{0: '9 ft. First Floor Ceilings'},{0: 'No Data'},{0: 'Bedrooms and bathrooms'},{0: '4'},{0: '3'},{0: '2'},{0: '0'},{0: '1'},,,,,,
26,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '40 W High St #201, Elizabethtown, PA 17022'}",{0: 2},{0: '/homedetails/40-W-High-St-201-Elizabethtown-PA-17022/2078417442_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '2,233'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '40 W High St #201'},{0: 'Elizabethtown'},{0: 'PA'},{0: '17022'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.150913},{0: -76.606989},{0: 'Single Family'},{0: '1900'},{0: 'No Data'},{0: 'No Data'},{0: 'No Data'},,{0: '$69'},"{0: 'Do you own your own business This mixed use property might be the perfect location for your home business! Live upstairs and run your business downstairs. Upstairs holds a beautiful 2 bedroom apartment. The first level must remain business use. There are multiple offices and there could be many uses such as a beauty shop, day care, store, law office, accounting firm, etc. the possibilities are endless!'}","{0: '3,049 sqft'}",,,,,,,,,,,,
27,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: 'Nottingham Normandy Plan, Bishop Woods, Elizabethtown, PA 17022'}",{0: 4},{0: '/community/bishop-woods/2089025589_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '3,624'}",{0: 'PostalAddress'},{0: 'http://schema.org'},"{0: 'Nottingham Normandy Plan, Bishop Woods'}",{0: 'Elizabethtown'},{0: 'PA'},{0: '17022'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.156046},{0: -76.659386},{0: 'Single Family'},{0: '2020'},{0: 'No Data'},{0: 'No Data'},{0: 'No Data'},,{0: '$128'},"{0: ""The Nottingham features a 2-story Family Room open to the eat-in Kitchen with walk-in pantry and Breakfast Area. The spacious Owner's Suite is located on the first floor, with 2 walk-in closets and full Bathroom. A Study, formal Dining Room, Powder Room, Laundry Room, and 2-car garage complete the first level. The hallway upstairs overlooks the Family Room below. An optional Bonus Room is located over the Owner's Suite. 3 additional Bedrooms with walk-in closets and a full Bath are on the second floor.""}",{0: 'No Data'},{0: 'Bedrooms and bathrooms'},{0: '4'},{0: '3'},{0: '2'},{0: '0'},{0: '1'},,,,,,
28,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: 'Sullivan Plan, Creekside Meadows, Elizabethtown, PA 17022'}",{0: 4},{0: '/community/creekside-meadows/2089065104_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '3,597'}",{0: 'PostalAddress'},{0: 'http://schema.org'},"{0: 'Sullivan Plan, Creekside Meadows'}",{0: 'Elizabethtown'},{0: 'PA'},{0: '17022'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.201221},{0: -76.643147},{0: 'Single Family'},{0: '2020'},{0: 'No Data'},{0: 'No Data'},{0: '2 spaces'},,{0: '$155'},"{0: ""This two-story home with nearly 3,600 square feet includes 4 bedrooms, 3.5 baths, and a 2-car garage with mudroom entry and elegant trim detail throughout.. A dramatic 2-story ceiling creates a grand first impression in the foyer and also adorns the great room, which shares an open plan with the kitchen, breakfast area, and hearth room. The 1st floor also includes a study, as well as a convenient owner's suite with large closet and private bathroom. The 2nd floor includes a spacious loft area with balcony, 2 full baths, and enlarged closets for all 3 bedrooms. (Pricing may reflect limited time savings/incentives. See Community Sales Manager for details.) Amenities: Hearth Room""}",{0: 'No Data'},{0: 'Bedrooms and bathrooms'},{0: '4'},{0: '4'},{0: '3'},{0: '0'},{0: '1'},,,,,,
29,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '2812 Chestnut Rd, Elizabethtown, PA 17022'}",{0: 4},{0: '/homedetails/2812-Chestnut-Rd-Elizabethtown-PA-17022/2078420440_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '3,580'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '2812 Chestnut Rd'},{0: 'Elizabethtown'},{0: 'PA'},{0: '17022'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.228891},{0: -76.649942},{0: 'Single Family'},{0: '2005'},{0: 'Forced air'},{0: 'Central'},{0: '2 spaces'},,{0: '$123'},"{0: 'Rural private setting in desirable Lower Dauphin school district. This home features over 3100 sq ft of finished living space with 4 bedrooms and 2.5 bathrooms, beautifully maintained .77 acre lot. Kitchen with movable island open to two story vaulted ceiling living room overlooking yard and foliage. Large master suite on main floor offers large walk in closet, tiled bathroom with Jacuzzi tub and walk-in shower. Formal dining room, first floor laundry, kitchen opens to deck. Head to the 2nd floor to relax in the loft overlooking living room. Upstairs also offers 3 bedrooms all with large or walk in closets. Almost fully finished basement with additional large room for storage with cabinets to remain. Large shed with electricity.'}",{0: '0.77 acres'},,,,,,,,,,,,
30,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: 'Hawthorne Farmhouse Plan, The Summit At Stonemill, Elizabethtown, PA 17022'}",{0: 4},{0: '/community/summit-at-stonemill/2081656643_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '3,405'}",{0: 'PostalAddress'},{0: 'http://schema.org'},"{0: 'Hawthorne Farmhouse Plan, The Summit at Stonemill'}",{0: 'Elizabethtown'},{0: 'PA'},{0: '17022'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.109898},{0: -76.630493},{0: 'Single Family'},{0: '2020'},{0: 'No Data'},{0: 'No Data'},{0: 'No Data'},,{0: '$124'},"{0: ""The Hawthorne is a 4 bed, 2.5 home featuring an open floorplan with 2-story Family Room, Breakfast Area, and Kitchen with island and walk-in pantry. The first floor also has a Dining Room, Living Room, and private Study. The Entry Area has a walk-in closet and leads to the 2-car Garage. Upstairs, the hallway overlooks the Family Room below. The Owner's Suite features 2 walk-in closets and a private full bath. 3 additional bedrooms with walk-in closets, a full bathroom, and Laundry Room complete the second floor. Unfinished Basement included.""}",{0: 'No Data'},{0: 'Bedrooms and bathrooms'},{0: '4'},{0: '3'},{0: '2'},{0: '0'},{0: '1'},,,,,,
31,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: 'Nottingham Bordeaux Plan, Bishop Woods, Elizabethtown, PA 17022'}",{0: 4},{0: '/community/bishop-woods/2089025579_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '3,624'}",{0: 'PostalAddress'},{0: 'http://schema.org'},"{0: 'Nottingham Bordeaux Plan, Bishop Woods'}",{0: 'Elizabethtown'},{0: 'PA'},{0: '17022'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.156046},{0: -76.659386},{0: 'Single Family'},{0: '2020'},{0: 'No Data'},{0: 'No Data'},{0: 'No Data'},,{0: '$128'},"{0: ""The Nottingham features a 2-story Family Room open to the eat-in Kitchen with walk-in pantry and Breakfast Area. The spacious Owner's Suite is located on the first floor, with 2 walk-in closets and full Bathroom. A Study, formal Dining Room, Powder Room, Laundry Room, and 2-car garage complete the first level. The hallway upstairs overlooks the Family Room below. An optional Bonus Room is located over the Owner's Suite. 3 additional Bedrooms with walk-in closets and a full Bath are on the second floor.""}",{0: 'No Data'},{0: 'Bedrooms and bathrooms'},{0: '4'},{0: '3'},{0: '2'},{0: '0'},{0: '1'},,,,,,
32,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '261 Ersa Dr, Elizabethtown, PA 17022'}",{0: 3},{0: '/homedetails/261-Ersa-Dr-Elizabethtown-PA-17022/2078425837_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '2,702'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '261 Ersa Dr'},{0: 'Elizabethtown'},{0: 'PA'},{0: '17022'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.130065},{0: -76.566372},{0: 'Single Family'},{0: 'No Data'},{0: 'Forced air'},{0: 'Central'},{0: '2 spaces'},,{0: '$120'},"{0: 'To Be Built - nice 1.5 story with first floor living including laundry on main floor. This home features 9-ft. ceilings, lots of hardwood or luxury vinyl, granite countertops, 2-car garage and a bonus second floor with 2 bedrooms and a Jack and Jill bath for visitors. Call today for more details.'}","{0: '6,534 sqft'}",,,,,,,,,,,,
33,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: 'Seneca Plan, Creekside Meadows, Elizabethtown, PA 17022'}",{0: 4},{0: '/community/creekside-meadows/2089065105_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '4,751'}",{0: 'PostalAddress'},{0: 'http://schema.org'},"{0: 'Seneca Plan, Creekside Meadows'}",{0: 'Elizabethtown'},{0: 'PA'},{0: '17022'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.201221},{0: -76.643147},{0: 'Single Family'},{0: '2020'},{0: 'No Data'},{0: 'No Data'},{0: '2 spaces'},,{0: '$134'},"{0: ""A unique combination of modern-day design, impressive architectural details and an abundance of energy efficient windows create an exterior look that is reminiscent of the Arts & Crafts era.. Lots to love in this plan, with plenty of rooms to relax or entertain. A first floor owner's suite contains a luxurious bathroom, sitting area, and expansive closet. Large bedrooms, a large loft area, and much more. (Pricing may reflect limited-time savings/incentives. See Community Sales Manager for details.)""}",{0: 'No Data'},{0: 'Bedrooms and bathrooms'},{0: '4'},{0: '4'},{0: '3'},{0: '0'},{0: '1'},,,,,,
34,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: 'Sycamore Traditional Plan, Bishop Woods, Elizabethtown, PA 17022'}",{0: 3},{0: '/community/bishop-woods/2086725737_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '2,351'}",{0: 'PostalAddress'},{0: 'http://schema.org'},"{0: 'Sycamore Traditional Plan, Bishop Woods'}",{0: 'Elizabethtown'},{0: 'PA'},{0: '17022'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.156046},{0: -76.659386},{0: 'Single Family'},{0: '2020'},{0: 'No Data'},{0: 'No Data'},{0: 'No Data'},,{0: '$176'},"{0: ""The Sycamore is a 3 bed, 2.5 bath home featuring an open floorplan with Family Room, Dining Area, and Kitchen with eat-in island and corner pantry. A Study offers additional living space on the first floor. Entryway off of the foyer leads to the Laundry Room and the 2-car Garage. First-floor Owner's Suite has a walk-in closet and private bath. 2 additional bedrooms, a full bath, and large Loft Area complete the second floor. Basement optional.""}",{0: 'No Data'},{0: 'Bedrooms and bathrooms'},{0: '3'},{0: '3'},{0: '2'},{0: '0'},{0: '1'},,,,,,
35,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: 'Bridgemont Plan, Creekside Meadows, Elizabethtown, PA 17022'}",{0: 3},{0: '/community/creekside-meadows/2089065107_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '2,851'}",{0: 'PostalAddress'},{0: 'http://schema.org'},"{0: 'Bridgemont Plan, Creekside Meadows'}",{0: 'Elizabethtown'},{0: 'PA'},{0: '17022'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.201221},{0: -76.643147},{0: 'Single Family'},{0: '2020'},{0: 'No Data'},{0: 'No Data'},{0: '2 spaces'},,{0: '$182'},"{0: ""One story living at its best!. Expansive owner's suite featuring a sitting room, his and her closets and private laundry. Large eat-in kitchen with ample seating. There is no better use of space than the Bridgemont. (Pricing may reflect limited-time savings/incentives. See Community Sales Manager for details.)""}",{0: 'No Data'},{0: 'Bedrooms and bathrooms'},{0: '3'},{0: '2'},{0: '2'},{0: '0'},{0: '0'},,,,,,
36,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: 'Augusta Farmhouse Plan, Bishop Woods, Elizabethtown, PA 17022'}",{0: 4},{0: '/community/bishop-woods/2083875390_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '2,787'}",{0: 'PostalAddress'},{0: 'http://schema.org'},"{0: 'Augusta Farmhouse Plan, Bishop Woods'}",{0: 'Elizabethtown'},{0: 'PA'},{0: '17022'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.156046},{0: -76.659386},{0: 'Single Family'},{0: '2020'},{0: 'No Data'},{0: 'No Data'},{0: 'No Data'},,{0: '$157'},"{0: ""The Augusta features an open floorplan and first-floor Owner's Suite. An eat-in Kitchen and Breakfast Area are open to the Family Room. The Owner's Suite has a full bath and large walk-in closet. A Study and formal Dining Room are off the front Foyer. The Laundry Room leads to a 2-car Garage. A Loft Area, full bath, and 3 additional bedrooms with walk-in closets are located upstairs.""}",{0: 'No Data'},{0: 'Bedrooms and bathrooms'},{0: '4'},{0: '3'},{0: '2'},{0: '0'},{0: '1'},,,,,,
37,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '2455 Steinruck Rd #l10, Elizabethtown, PA 17022'}",{0: None},{0: '/homedetails/2455-Steinruck-Rd-L10-Elizabethtown-PA-17022/303859930_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},{0: None},{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '2455 Steinruck Rd #L10'},{0: 'Elizabethtown'},{0: 'PA'},{0: '17022'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.210852},{0: -76.656628},,,,,,,,"{0: '10.05 acres of open land in Lower Dauphin SD. Enjoy the view of the valley that this lot provides. Minutes from Hershey Med Ctr, Rtes 283 and 743 and the PA Turnpike, yet secluded and private. Build your dream home with approved builder and plan. Other estate size lots available in small community with a rural feel. Clean & Green tax status.'}",,,,,,,,{0: 'Utility'},,,,,
38,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: 'Pinehurst Heritage Plan, Bishop Woods, Elizabethtown, PA 17022'}",{0: 3},{0: '/community/bishop-woods/2089025613_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '1,809'}",{0: 'PostalAddress'},{0: 'http://schema.org'},"{0: 'Pinehurst Heritage Plan, Bishop Woods'}",{0: 'Elizabethtown'},{0: 'PA'},{0: '17022'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.156046},{0: -76.659386},{0: 'Single Family'},{0: '2020'},{0: 'No Data'},{0: 'No Data'},{0: 'No Data'},,{0: '$226'},"{0: ""The Pinehurst is a 3 bed, 2.5 bath home featuring an open floorplan with Family Room, Kitchen, and Dining Area. A private Study is located at the front of the home. A first-floor Owner's Suite has a large walk-in closet and private bath. 2-car Garage accessed through the Laundry Room. 2 additional bedrooms and a full bath complete the home on the second floor. Unfinished Basement included.""}",{0: 'No Data'},{0: 'Bedrooms and bathrooms'},{0: '3'},{0: '3'},{0: '2'},{0: '0'},{0: '1'},,,,,,
