id_hash,listing_desc
a5034660-f486-49ae-a3fe-fa31580521ca,"This 1020 square foot single family home has 3 bedrooms and 1.0 bathrooms. It is located at 125 Market St Bainbridge, Pennsylvania."
9a2986d2-d9ce-4880-96e1-653a7fb8d9b0,"GREAT 2-STORY HOME WITH OPEN FLOOR PLAN*4 BEDROOMS, 2-1/2 BATHS, FULL BASEMENT WITH BILCO DOOR*SOLID DOORS, STAINED WOODWORK*9 FULL BASEMENT CEILING HEIGHT WITH SUPERIOR WALLS*WATER SOFTENER*16X10 SHED IN BACKYARD"
ddb63645-7d88-48a6-8b4b-7c837ad15793,"New construction in Conestoga Valley! This new to-be-built home in the Walcroft development by Sherman & Walton Inc. Builders will feature 4 bedrooms, 2.5 baths, open first floor living area with 9 ceilings and a large basement on an amazing country lot! Make an appointment today to discuss building the home of your dreams!"
3997a3b8-9d2c-469c-b234-f25d9dc8a86a,"Final parcel size, configuration, and price to be determined based on negotiated Agreement between Owner and Buyer, including requirement for storm water management area off-site on Owner remaining land."
c3043a1a-307f-4dbb-93e5-0be66401b331,"WHERE DO I BEGIN??!! SPACIOUS 4-5 bedroom 2 story with over 4000+ SF with FULL IN-LAW QUARTERS! Main floor features NEW hardwood floors, Formal DR, Formal LR, Family room w/ Gas fireplace, 13X14 Screened in Porch, Large Breakfast room w/ Doors to deck & Screen Porch, Cherry Kitchen w/ Tile Backsplash, Granite counters & large raised top Island w/ 5 Burner gas range & built-in Cabinet pantry & desk area, Large Mud Room w/ sink, built-ins & access to deck, Large Laundry room w/ sink & built-ins, & Full bath! 2nd floor features Large Master Suite with NEW hardwood floors, Main hall bath w/ DBL sinks & 3 additional spacious bedrooms. Full finished Walk-out-daylight L/L with Bedroom 5, Craft/Den room, Spacious Family Room w/outside access to patio, Full Kitchen w/ Island, Full bath w/ new tile floor, Delightful Hot Tub room w/patio access! Intercom System thruout the home. L/L has lots of unfinished storage. PLUS brand NEW HIGH efficiency GEO-Thermal furnace (check the heat costs!!) Two 200 amp service panels = 400 amp service! Public water but also features a well for outside watering & car washing! All this on a lovely landscaped lot with farm views, fenced play area, 3 car garage & LOTS of parking & large utility shed w/new roof. Hard to find all this for this price! Click on Documents to see floor plans. OPEN HOUSE SUNDAY, AUGUST 16, 2020 1-3pm. STOP BY AND TOUR THIS WONDERFUL HOME!! CHECK OUT THE VIRTUAL TOUR 3D!"
51bb02aa-d0bd-4fac-af46-bcb504a5a090,"This 1632 square foot single family home has 3 bedrooms and 3.0 bathrooms. It is located at 28 E Main St Brownstown, Pennsylvania."
9db17921-3676-4bff-a01b-bbae126687bb,"This 1012 square foot single family home has 2 bedrooms and 1.0 bathrooms. It is located at 19 Newport Ave Christiana, Pennsylvania."
2f3fcb19-4bf2-47b5-9889-2bdf36061903,"This move-in ready solid duplex wont last long at this price! This home offers new plumbing, newer insulated windows, newer kitchen and most importantly, the heat system was recently upgraded to NATURAL GAS for economical and efficient heat and also a newer furnace. The backyard is fenced and offers a new shed. There are wood floors under the carpet, just waiting to be redone and add instant beauty to your new home. Must see today!"
0efed03b-e487-44fb-ba6d-cca8436f2904,"Buy this foreclosure deal the right way. Visit us at Auction.com, then login or create a free account to save this property and receive important alerts. Well let you know if the Est. Credit Bid has posted, when the property has cleared for sale, is postponed or canceled, and the propertys winning bid amount if it sells. Auction.com is your source for 30,000+* discounted foreclosure and bank-owned properties and auction events nationwide. Find the best deals in your market now. *Based on data from August 2019."
899ac432-04d3-4aeb-b974-c15b2cba8557,"This 1008 square foot mobile / manufactured home has 3 bedrooms and 1.0 bathrooms. It is located at 117 Upper Valley Rd Christiana, Pennsylvania."
0eecba66-47c3-473f-a34b-974be89cce11,"Buy this foreclosure deal the right way. Visit us at Auction.com, then login or create a free account to save this property and receive important alerts. Well let you know if the Est. Credit Bid has posted, when the property has cleared for sale, is postponed or canceled, and the propertys winning bid amount if it sells. Auction.com is your source for 30,000+* discounted foreclosure and bank-owned properties and auction events nationwide. Find the best deals in your market now. *Based on data from August 2019."
dcc50f43-99f2-47ab-954b-d599ac441884,For Sale Now! One of four rare buildable lots with public hookups available in the Christiana Boro! Take advantage if a great opportunity to have a custom home built on the outskirts of this charming town. Located within reasonable walking distances of local restaurants and shops while also nearby to major transportation routes for daily commutes. All lots have conservative sloping and require little to no clearing of trees or shrubs for building. Take advantage of a unique opportunity to have your own custom home built in this beautiful neighborhood. All property corners have been staked and the lawn is kept weekly for your convenience when walking the lots. Take time to see in person before its too late!
58e5b5f3-541c-4e30-a7bd-e717034c45c0,For Sale Now! One of four rare buildable lots with public hookups available in the Christiana Boro! Take advantage if a great opportunity to have a custom home built on the outskirts of this charming town. Located within reasonable walking distances of local restaurants and shops while also nearby to major transportation routes for daily commutes. All lots have conservative sloping and require little to no clearing of trees or shrubs for building. Take advantage of a unique opportunity to have your own custom home built in this beautiful neighborhood. All property corners have been staked and the lawn is kept weekly for your convenience when walking the lots. Take time to see in person before its too late!
04b5b0a3-926e-4fb0-8a8a-168348175e19,For Sale Now! One of four rare buildable lots with public hookups available in the Christiana Boro! Take advantage if a great opportunity to have a custom home built on the outskirts of this charming town. Located within reasonable walking distances of local restaurants and shops while also nearby to major transportation routes for daily commutes. All lots have conservative sloping and require little to no clearing of trees or shrubs for building. Take advantage of a unique opportunity to have your own custom home built in this beautiful neighborhood. All property corners have been staked and the lawn is kept weekly for your convenience when walking the lots. Take time to see in person before its too late!
4bf62d4a-4892-4524-bf21-a5ea3e137c73,For Sale Now! One of four rare buildable lots with public hookups available in the Christiana Boro! Take advantage if a great opportunity to have a custom home built on the outskirts of this charming town. Located within reasonable walking distances of local restaurants and shops while also nearby to major transportation routes for daily commutes. All lots have conservative sloping and require little to no clearing of trees or shrubs for building. Take advantage of a unique opportunity to have your own custom home built in this beautiful neighborhood. All property corners have been staked and the lawn is kept weekly for your convenience when walking the lots. Take time to see in person before its too late!
eb5d9298-b926-4d84-a229-2a33f36524fd,"For Sale Now! This cozy ranch sits in a quiet setting on the outskirts of the Christiana boro, while also staying close to major commuting routes making the daily drives more ideal. Relax outside on the covered front porch or out back for dinners on the brick patio. Detached garage has a single bay for storage or parking as well as a covered lean to bay for additional space. In the rear of the garage is additional storage space for tools, hobby space or even a small nursery. Head inside the home and find all first floor living with both bedrooms and a full bath tucked away off of the dining room. The kitchen has great cabinet storage and counter top space, just in case you need more there is also a large pantry adjacent to the kitchen. At the front of the house is a spacious living/family room combination leading into the dining room. The basement has poured floors and beautiful exposed stone walls. Schedule a showing and see in person everything this home has to offer."
