address,city,state,postal_code,price,facts and features,real estate provider,url,title
,Ephrata,PA,17522,"$338,400+","2 bds, 2.0 ba ,1997 sqft",Landmark Homes,https://www.zillow.com/community/home-towne-square-55-living/2079851109_zpid/,New construction
,Gap,PA,17527,"$470,000","5 bds, 3.0 ba ,9411 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/6104-Old-Philadelphia-Pike-Gap-PA-17527/54246503_zpid/,House for sale
,Gap,PA,17527,"$389,900","4 bds, 3.0 ba ,1925 sqft",Hostetter Realty,https://www.zillow.com/homedetails/6186-Strasburg-Rd-Gap-PA-17527/178166173_zpid/,New construction
,Gap,PA,17527,,"3 bds, 2.0 ba ,2187 sqft",Auction.com,https://www.zillow.com/homedetails/851-Longview-Ln-Gap-PA-17527/54248206_zpid/,Auction
,Gap,PA,17527,"$549,000","3 bds, 1.0 ba ,11100 sqft",William Penn Real Estate Assoc,https://www.zillow.com/homedetails/107-Cambridge-Rd-Gap-PA-17527/2079111540_zpid/,House for sale
,Gap,PA,17527,"$244,999","0 bds, None ba ,None sqft",Realty ONE Group Unlimited,https://www.zillow.com/homedetails/0-Lincoln-Hwy-Gap-PA-17527/2109529170_zpid/,Lot / Land for sale
,Gap,PA,17527,"$1,250,000","None bds, None ba ,None sqft",U.S. Commercial Realty,https://www.zillow.com/homedetails/5325-Lincoln-Hwy-Gap-PA-17527/2089977777_zpid/,Lot / Land for sale
,Gap,PA,17527,"$1,050,000","None bds, None ba ,None sqft",Hostetter Realty,https://www.zillow.com/homedetails/0-Martin-Dr-Gap-PA-17527/2091317844_zpid/,Lot / Land for sale
,Gap,PA,17527,"$995,000","None bds, None ba ,None sqft",Hostetter Realty,https://www.zillow.com/homedetails/5220-Lincoln-Hwy-Gap-PA-17527/2090940288_zpid/,Lot / Land for sale
,Gap,PA,17527,,"3 bds, 2.0 ba ,1440 sqft",,https://www.zillow.com/homedetails/708-Lime-Quarry-Rd-Gap-PA-17527/54248592_zpid/,Pre-foreclosure / Auction
,Gap,PA,17527,,"4 bds, 2.0 ba ,1080 sqft",,https://www.zillow.com/homedetails/25-Mary-Dr-Gap-PA-17527/54245949_zpid/,Pre-foreclosure / Auction
,Gap,PA,17527,,"3 bds, 2.0 ba ,2358 sqft",,https://www.zillow.com/homedetails/442-Compass-Rd-Gap-PA-17527/54248055_zpid/,Pre-foreclosure / Auction
,Gordonville,PA,17529,"$87,900","3 bds, 2.0 ba ,1539 sqft","Howard Hanna - Lancaster, PA",https://www.zillow.com/homedetails/7-Janis-Rd-Gordonville-PA-17529/124189517_zpid/,House for sale
,Gordonville,PA,17529,,"4 bds, 2.0 ba ,2480 sqft",,https://www.zillow.com/homedetails/201-Maple-St-Gordonville-PA-17529/9747876_zpid/,Pre-foreclosure / Auction
,Gordonville,PA,17529,"$349,900","3 bds, 2.0 ba ,3028 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1-Creekside-Ct-Gordonville-PA-17529/104368571_zpid/,House for sale
,Gordonville,PA,17529,"$355,999","3 bds, 2.0 ba ,2028 sqft",Hostetter Realty,https://www.zillow.com/homedetails/29-Pleasant-Rd-Gordonville-PA-17529/83188080_zpid/,House for sale
,Gordonville,PA,17529,"$475,000","14 bds, 14.0 ba ,4030 sqft",RE/MAX Professional Realty,https://www.zillow.com/homedetails/2939-Lincoln-Hwy-E-Gordonville-PA-17529/2078786676_zpid/,House for sale
,Gordonville,PA,17529,"$489,900","4 bds, 3.0 ba ,2387 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/14-Buckingham-Ln-Gordonville-PA-17529/9748043_zpid/,House for sale
,Holtwood,PA,17532,"$400,000","4 bds, 2.0 ba ,2832 sqft",Hostetter Realty,https://www.zillow.com/homedetails/166-Old-Holtwood-Rd-Holtwood-PA-17532/246003867_zpid/,Auction
,Pequea,PA,17532,"$89,900","3 bds, 1.0 ba ,1472 sqft",Investors Choice Real Estate,https://www.zillow.com/homedetails/693-Martic-Heights-Dr-Pequea-PA-17532/9770087_zpid/,House for sale
,Pequea,PA,17532,"$210,000","2 bds, 3.0 ba ,1456 sqft",,https://www.zillow.com/homedetails/861-Susquehannock-Dr-Pequea-PA-17532/9770655_zpid/,For sale by owner
,Holtwood,PA,17532,"$47,000","0 bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/0-Hilldale-Rd-LOT-3-Holtwood-PA-17532/2112178049_zpid/,Lot / Land for sale
,Holtwood,PA,17532,"$99,900","0 bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/958-Truce-Rd-Holtwood-PA-17532/2078350823_zpid/,Lot / Land for sale
,Kinzers,PA,17535,"$325,000","3 bds, 2.0 ba ,2606 sqft",Beiler-Campbell Realtors-Quarryville,https://www.zillow.com/homedetails/5099-Amish-Rd-Kinzers-PA-17535/54247869_zpid/,Auction
,Kinzers,PA,17535,"$314,900","4 bds, 4.0 ba ,3208 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/5311-Countryside-Dr-Kinzers-PA-17535/83188589_zpid/,House for sale
,Kinzers,PA,17535,"$575,000","0 bds, None ba ,9690 sqft",Barr Realty Inc.,https://www.zillow.com/homedetails/3572-Lincoln-Hwy-E-Kinzers-PA-17535/2081831866_zpid/,Apartment for sale
,Kirkwood,PA,17536,"$689,000","4 bds, 4.0 ba ,4888 sqft",RE/MAX Excellence,https://www.zillow.com/homedetails/65-Lakewood-Dr-Kirkwood-PA-17536/54221328_zpid/,House for sale
,Kirkwood,PA,17536,"$325,000","4 bds, 4.0 ba ,2092 sqft",,https://www.zillow.com/homedetails/698-King-Pen-Rd-Kirkwood-PA-17536/9752364_zpid/,For sale by owner
,Kirkwood,PA,17536,"$359,000","3 bds, 2.0 ba ,1774 sqft",Beiler-Campbell Realtors-Oxford,https://www.zillow.com/homedetails/92-Railway-Dr-Kirkwood-PA-17536/104365380_zpid/,New construction
,Kirkwood,PA,17536,,"3 bds, 2.0 ba ,2464 sqft",Auction.com,https://www.zillow.com/homedetails/254-W-Shady-Rd-Kirkwood-PA-17536/9688839_zpid/,Auction
,Kirkwood,PA,17536,"$529,900","4 bds, 4.0 ba ,4602 sqft",Realty ONE Group Unlimited,https://www.zillow.com/homedetails/44-Frederick-Way-Kirkwood-PA-17536/9689295_zpid/,House for sale
,Kirkwood,PA,17536,"$285,000","None bds, None ba ,None sqft",BHHS Fox & Roach-Jennersville,https://www.zillow.com/homedetails/21-Lakewood-Dr-Kirkwood-PA-17536/296643236_zpid/,Lot / Land for sale
,Kirkwood,PA,17536,"$250,000","0 bds, None ba ,None sqft",Beiler-Campbell Realtors-Quarryville,https://www.zillow.com/homedetails/0-Cooper-Dr-Kirkwood-PA-17536/2091240460_zpid/,Auction
,Kirkwood,PA,17536,"$114,900","None bds, None ba ,None sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/54-Long-Ln-Kirkwood-PA-17536/296643234_zpid/,Lot / Land for sale
,Kirkwood,PA,17536,"$115,500","None bds, None ba ,None sqft",,https://www.zillow.com/homedetails/Scotts-Rd-Kirkwood-PA-17536/104363692_zpid/,For sale by owner
,Landisville,PA,17538,"$399,900+","4 bds, 3.0 ba ,2546 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2078792242_zpid/,New construction
,Landisville,PA,17538,"$421,735+","4 bds, 3.0 ba ,2880 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643179_zpid/,New construction
,Landisville,PA,17538,"$425,735+","4 bds, 3.0 ba ,2880 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643171_zpid/,New construction
,Landisville,PA,17538,"$398,900+","4 bds, 3.0 ba ,2381 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2078669169_zpid/,New construction
,Landisville,PA,17538,"$404,900+","3 bds, 2.0 ba ,2108 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2097775842_zpid/,New construction
,Landisville,PA,17538,"$412,900+","4 bds, 3.0 ba ,2655 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2078792241_zpid/,New construction
,Landisville,PA,17538,"$419,459+","3 bds, 2.0 ba ,1982 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643209_zpid/,New construction
,Landisville,PA,17538,"$459,564+","4 bds, 3.0 ba ,3405 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2081656667_zpid/,New construction
,Landisville,PA,17538,"$421,735+","3 bds, 2.0 ba ,1982 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643154_zpid/,New construction
,Landisville,PA,17538,"$452,565+","4 bds, 3.0 ba ,3405 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2081656669_zpid/,New construction
,Landisville,PA,17538,"$444,735+","4 bds, 3.0 ba ,2787 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643166_zpid/,New construction
,Landisville,PA,17538,"$460,965+","4 bds, 3.0 ba ,3405 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2081656670_zpid/,New construction
,Landisville,PA,17538,"$393,735+","3 bds, 2.0 ba ,1443 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643161_zpid/,New construction
,Landisville,PA,17538,"$411,900+","4 bds, 3.0 ba ,2480 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2097775839_zpid/,New construction
,Landisville,PA,17538,"$440,535+","4 bds, 3.0 ba ,3028 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082201406_zpid/,New construction
,Landisville,PA,17538,"$384,735+","3 bds, 2.0 ba ,1680 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643143_zpid/,New construction
,Landisville,PA,17538,"$394,900+","3 bds, 2.0 ba ,1855 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2097775843_zpid/,New construction
,Landisville,PA,17538,"$395,900+","3 bds, 2.0 ba ,1864 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2078669167_zpid/,New construction
,Landisville,PA,17538,"$402,900+","4 bds, 3.0 ba ,2624 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2097775838_zpid/,New construction
,Landisville,PA,17538,"$473,735+","4 bds, 3.0 ba ,3624 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643207_zpid/,New construction
,Landisville,PA,17538,"$414,734+","3 bds, 3.0 ba ,1809 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643184_zpid/,New construction
,Landisville,PA,17538,"$414,900+","5 bds, 4.0 ba ,2808 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2078792240_zpid/,New construction
,Landisville,PA,17538,"$391,900+","3 bds, 2.0 ba ,1829 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2088938290_zpid/,New construction
,Landisville,PA,17538,"$417,900+","4 bds, 3.0 ba ,2700 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2079472493_zpid/,New construction
,Landisville,PA,17538,"$468,734+","4 bds, 3.0 ba ,3616 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643195_zpid/,New construction
,Landisville,PA,17538,"$383,735+","3 bds, 2.0 ba ,1680 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643160_zpid/,New construction
,Landisville,PA,17538,"$509,000","4 bds, 3.0 ba ,2655 sqft","Weichert, Realtors- Welcome Home",https://www.zillow.com/homedetails/1412-Pennscott-Dr-Landisville-PA-17538/187317334_zpid/,House for sale
,Landisville,PA,17538,"$500,435+","4 bds, 4.0 ba ,4145 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643157_zpid/,New construction
,Landisville,PA,17538,"$459,734+","4 bds, 3.0 ba ,3599 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643216_zpid/,New construction
,Landisville,PA,17538,,"4 bds, 2.0 ba ,1502 sqft",,https://www.zillow.com/homedetails/565-Westfield-Dr-Landisville-PA-17538/9721365_zpid/,Pre-foreclosure / Auction
,Landisville,PA,17538,"$446,735+","4 bds, 3.0 ba ,2787 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643167_zpid/,New construction
,Landisville,PA,17538,"$421,173+","4 bds, 3.0 ba ,2663 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643175_zpid/,New construction
,Landisville,PA,17538,"$410,735+","4 bds, 3.0 ba ,2227 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643198_zpid/,New construction
,Landisville,PA,17538,,"3 bds, 1.0 ba ,945 sqft",,https://www.zillow.com/homedetails/270-Lania-Dr-Landisville-PA-17538/9714983_zpid/,Pre-foreclosure / Auction
,Salunga,PA,17538,"$203,500","4 bds, 2.0 ba ,2206 sqft",,https://www.zillow.com/homedetails/45-W-Brandt-Blvd-Salunga-PA-17538/2078777402_zpid/,For sale by owner
,Salunga,PA,17538,"$143,000","1 bds, 1.0 ba ,1148 sqft",,https://www.zillow.com/homedetails/44-W-Brandt-Blvd-Salunga-PA-17538/2078777401_zpid/,For sale by owner
,Landisville,PA,17538,"$495,302+","4 bds, 4.0 ba ,4145 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643172_zpid/,New construction
,Landisville,PA,17538,"$395,734+","3 bds, 2.0 ba ,1443 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643163_zpid/,New construction
,Landisville,PA,17538,"$439,735+","4 bds, 3.0 ba ,3028 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643145_zpid/,New construction
,Landisville,PA,17538,"$403,735+","4 bds, 3.0 ba ,2227 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643153_zpid/,New construction
,Landisville,PA,17538,"$399,900+","4 bds, 3.0 ba ,2546 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2078792242_zpid/,New construction
,Landisville,PA,17538,"$421,735+","4 bds, 3.0 ba ,2880 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643179_zpid/,New construction
,Landisville,PA,17538,"$425,735+","4 bds, 3.0 ba ,2880 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643171_zpid/,New construction
,Landisville,PA,17538,"$398,900+","4 bds, 3.0 ba ,2381 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2078669169_zpid/,New construction
,Landisville,PA,17538,"$404,900+","3 bds, 2.0 ba ,2108 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2097775842_zpid/,New construction
,Landisville,PA,17538,"$412,900+","4 bds, 3.0 ba ,2655 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2078792241_zpid/,New construction
,Landisville,PA,17538,"$419,459+","3 bds, 2.0 ba ,1982 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643209_zpid/,New construction
,Landisville,PA,17538,"$459,564+","4 bds, 3.0 ba ,3405 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2081656667_zpid/,New construction
,Landisville,PA,17538,"$421,735+","3 bds, 2.0 ba ,1982 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643154_zpid/,New construction
,Landisville,PA,17538,"$452,565+","4 bds, 3.0 ba ,3405 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2081656669_zpid/,New construction
,Landisville,PA,17538,"$444,735+","4 bds, 3.0 ba ,2787 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643166_zpid/,New construction
,Landisville,PA,17538,"$460,965+","4 bds, 3.0 ba ,3405 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2081656670_zpid/,New construction
,Landisville,PA,17538,"$393,735+","3 bds, 2.0 ba ,1443 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643161_zpid/,New construction
,Landisville,PA,17538,"$411,900+","4 bds, 3.0 ba ,2480 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2097775839_zpid/,New construction
,Landisville,PA,17538,"$440,535+","4 bds, 3.0 ba ,3028 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082201406_zpid/,New construction
,Landisville,PA,17538,"$384,735+","3 bds, 2.0 ba ,1680 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643143_zpid/,New construction
,Landisville,PA,17538,"$394,900+","3 bds, 2.0 ba ,1855 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2097775843_zpid/,New construction
,Landisville,PA,17538,"$395,900+","3 bds, 2.0 ba ,1864 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2078669167_zpid/,New construction
,Landisville,PA,17538,"$402,900+","4 bds, 3.0 ba ,2624 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2097775838_zpid/,New construction
,Landisville,PA,17538,"$473,735+","4 bds, 3.0 ba ,3624 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643207_zpid/,New construction
,Landisville,PA,17538,"$414,734+","3 bds, 3.0 ba ,1809 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643184_zpid/,New construction
,Landisville,PA,17538,"$414,900+","5 bds, 4.0 ba ,2808 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2078792240_zpid/,New construction
,Landisville,PA,17538,"$391,900+","3 bds, 2.0 ba ,1829 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2088938290_zpid/,New construction
,Landisville,PA,17538,"$417,900+","4 bds, 3.0 ba ,2700 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2079472493_zpid/,New construction
,Landisville,PA,17538,"$468,734+","4 bds, 3.0 ba ,3616 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643195_zpid/,New construction
,Landisville,PA,17538,"$383,735+","3 bds, 2.0 ba ,1680 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643160_zpid/,New construction
,Landisville,PA,17538,"$509,000","4 bds, 3.0 ba ,2655 sqft","Weichert, Realtors- Welcome Home",https://www.zillow.com/homedetails/1412-Pennscott-Dr-Landisville-PA-17538/187317334_zpid/,House for sale
,Landisville,PA,17538,"$500,435+","4 bds, 4.0 ba ,4145 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643157_zpid/,New construction
,Landisville,PA,17538,"$459,734+","4 bds, 3.0 ba ,3599 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643216_zpid/,New construction
,Landisville,PA,17538,,"4 bds, 2.0 ba ,1502 sqft",,https://www.zillow.com/homedetails/565-Westfield-Dr-Landisville-PA-17538/9721365_zpid/,Pre-foreclosure / Auction
,Landisville,PA,17538,"$446,735+","4 bds, 3.0 ba ,2787 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643167_zpid/,New construction
,Landisville,PA,17538,"$421,173+","4 bds, 3.0 ba ,2663 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643175_zpid/,New construction
,Landisville,PA,17538,"$410,735+","4 bds, 3.0 ba ,2227 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643198_zpid/,New construction
,Landisville,PA,17538,,"3 bds, 1.0 ba ,945 sqft",,https://www.zillow.com/homedetails/270-Lania-Dr-Landisville-PA-17538/9714983_zpid/,Pre-foreclosure / Auction
,Salunga,PA,17538,"$203,500","4 bds, 2.0 ba ,2206 sqft",,https://www.zillow.com/homedetails/45-W-Brandt-Blvd-Salunga-PA-17538/2078777402_zpid/,For sale by owner
,Salunga,PA,17538,"$143,000","1 bds, 1.0 ba ,1148 sqft",,https://www.zillow.com/homedetails/44-W-Brandt-Blvd-Salunga-PA-17538/2078777401_zpid/,For sale by owner
,Landisville,PA,17538,"$495,302+","4 bds, 4.0 ba ,4145 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643172_zpid/,New construction
,Landisville,PA,17538,"$395,734+","3 bds, 2.0 ba ,1443 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643163_zpid/,New construction
,Landisville,PA,17538,"$439,735+","4 bds, 3.0 ba ,3028 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643145_zpid/,New construction
,Landisville,PA,17538,"$403,735+","4 bds, 3.0 ba ,2227 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643153_zpid/,New construction
,Leola,PA,17540,"$42,000","2 bds, 2.0 ba ,1070 sqft",,https://www.zillow.com/homedetails/107-Cheryl-Dr-Leola-PA-17540/67579232_zpid/,For sale by owner
,Leola,PA,17540,"$229,000","3 bds, 2.0 ba ,1972 sqft",Cavalry Realty LLC,https://www.zillow.com/homedetails/22-S-Farmersville-Rd-Leola-PA-17540/9701514_zpid/,Auction
,Leola,PA,17540,"$1,425,000","4 bds, 5.0 ba ,5526 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/938-Log-Cabin-Rd-Leola-PA-17540/245321152_zpid/,House for sale
,South Leola,PA,17540,"$420,990","4 bds, 3.0 ba ,2156 sqft",Garman Builders,https://www.zillow.com/homedetails/240-Market-Sq-South-Leola-PA-17540/9750022_zpid/,New construction
,Leola,PA,17540,"$339,900+","3 bds, 2.0 ba ,1880 sqft",Garman Builders,https://www.zillow.com/community/market-square/2081785768_zpid/,New construction
,Leola,PA,17540,"$89,900","4 bds, None ba ,1950 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/43-Glenbrook-Rd-Leola-PA-17540/104379185_zpid/,Lot / Land for sale
,Leola,PA,17540,"$391,900+","4 bds, 4.0 ba ,3052 sqft",Garman Builders,https://www.zillow.com/community/market-square/2081785761_zpid/,New construction
,Leola,PA,17540,"$369,900+","4 bds, 3.0 ba ,2652 sqft",Garman Builders,https://www.zillow.com/community/market-square/2081785771_zpid/,New construction
,Leola,PA,17540,"$354,900+","4 bds, 3.0 ba ,2474 sqft",Garman Builders,https://www.zillow.com/community/market-square/2081785763_zpid/,New construction
